"X","Y","Z"
1491.34,1296.78,97.23
1491.32,1296.80,97.23
1491.30,1296.83,97.23
1491.28,1296.88,97.22
1491.37,1296.84,97.24
1491.36,1296.83,97.23
1491.38,1296.84,97.24
1491.39,1296.85,97.23
1491.44,1296.90,97.22
1491.45,1296.90,97.21
1491.44,1296.87,97.22
1491.43,1296.87,97.22
1491.49,1296.80,97.23
1491.49,1296.76,97.22
1491.41,1296.76,97.23
1491.42,1296.76,97.22
1491.47,1296.79,97.23
1491.49,1296.76,97.23
1491.51,1296.78,97.22
1491.51,1296.77,97.22
1491.49,1296.81,97.22
1491.41,1296.91,97.22
1491.42,1296.93,97.20
1491.44,1296.75,97.23
1491.43,1296.81,97.23
1491.43,1296.82,97.23
1491.46,1296.80,97.23
1491.54,1296.77,97.20
1491.53,1296.77,97.21
1491.53,1296.76,97.21
1491.53,1296.77,97.21
1491.50,1296.81,97.23
1491.50,1296.83,97.23
1491.51,1296.83,97.23
1491.47,1296.84,97.24
1491.49,1296.85,97.23
1491.50,1296.84,97.23
1491.49,1296.84,97.24
1491.50,1296.84,97.23
1491.48,1296.86,97.23
1491.40,1296.92,97.22
1491.40,1296.90,97.22
1491.39,1296.91,97.22
1491.39,1296.92,97.22
1491.43,1296.93,97.20
1491.43,1296.92,97.21
1491.37,1296.89,97.23
1491.38,1296.90,97.22
1491.38,1296.90,97.22
1491.38,1296.89,97.23
1491.32,1296.86,97.23
1491.32,1296.88,97.22
1491.30,1296.84,97.23
1491.30,1296.81,97.22
1491.51,1296.81,97.23
1491.51,1296.81,97.22
1491.44,1296.79,97.23
1491.44,1296.80,97.23
1491.33,1296.81,97.23
1491.34,1296.81,97.23
1491.34,1296.80,97.24
1491.32,1296.86,97.22
1491.33,1296.87,97.23
1491.34,1296.87,97.22
1491.30,1296.83,97.23
1491.30,1296.83,97.23
1491.37,1296.83,97.23
1491.37,1296.83,97.23
1491.36,1296.83,97.23
1491.37,1296.83,97.24
1491.41,1296.84,97.23
1491.42,1296.84,97.23
1491.43,1296.79,97.23
1491.42,1296.79,97.23
1491.48,1296.79,97.23
1491.49,1296.80,97.23
1491.52,1296.80,97.23
1491.50,1296.80,97.23
1491.52,1296.81,97.22
1491.52,1296.82,97.22
1491.53,1296.80,97.22
1491.51,1296.79,97.22
1491.47,1296.83,97.23
1491.48,1296.81,97.23
1491.49,1296.85,97.23
1491.48,1296.84,97.23
1491.49,1296.86,97.23
1491.49,1296.86,97.22
1491.47,1296.87,97.22
1491.46,1296.87,97.23
1491.46,1296.86,97.22
1491.46,1296.86,97.23
1491.48,1296.87,97.23
1491.50,1296.82,97.22
1491.50,1296.83,97.23
1491.50,1296.85,97.22
1491.50,1296.83,97.22
1491.32,1296.81,97.23
1491.32,1296.81,97.23
1491.49,1296.78,97.22
1491.51,1296.77,97.21
1491.39,1296.80,97.23
1491.37,1296.80,97.24
1491.31,1296.80,97.23
1491.29,1296.83,97.23
1491.30,1296.84,97.23
1491.30,1296.85,97.23
1491.37,1296.80,97.24
1491.36,1296.80,97.24
1491.35,1296.81,97.24
1491.35,1296.81,97.23
1491.35,1296.87,97.22
1491.36,1296.87,97.22
1491.35,1296.87,97.22
1491.34,1296.85,97.24
1491.37,1296.84,97.23
1491.38,1296.86,97.23
1491.38,1296.85,97.23
1491.35,1296.84,97.23
1491.35,1296.85,97.22
1491.38,1296.87,97.23
1491.38,1296.87,97.23
1491.37,1296.88,97.22
1491.37,1296.89,97.22
1491.37,1296.89,97.22
1491.37,1296.89,97.22
1491.39,1296.82,97.23
1491.37,1296.84,97.23
1491.29,1296.82,97.22
1491.29,1296.84,97.22
1491.37,1296.86,97.23
1491.37,1296.87,97.22
1491.50,1296.79,97.22
1491.50,1296.78,97.21
1491.51,1296.79,97.21
1491.51,1296.78,97.21
1491.47,1296.83,97.23
1491.47,1296.88,97.22
1491.48,1296.90,97.20
1491.38,1296.79,97.23
1491.35,1296.79,97.24
1491.35,1296.80,97.23
1491.37,1296.81,97.24
1491.37,1296.82,97.23
1491.49,1296.88,97.21
1491.48,1296.87,97.22
1491.48,1296.88,97.21
1491.48,1296.86,97.22
1491.49,1296.83,97.23
1491.48,1296.84,97.23
1491.48,1296.84,97.23
1491.32,1296.86,97.22
1491.31,1296.86,97.22
1491.31,1296.85,97.22
1491.32,1296.85,97.23
1491.33,1296.85,97.23
1491.35,1296.86,97.22
1491.34,1296.85,97.23
1491.34,1296.87,97.22
1491.35,1296.86,97.22
1491.37,1296.86,97.23
1491.36,1296.86,97.22
1491.36,1296.89,97.22
1491.37,1296.88,97.22
1491.28,1296.81,97.22
1491.29,1296.82,97.22
1491.27,1296.83,97.22
1491.28,1296.82,97.22
1491.35,1296.81,97.23
1491.36,1296.83,97.23
1491.38,1296.82,97.23
1491.40,1296.84,97.23
1491.39,1296.91,97.22
1491.39,1296.90,97.22
1491.47,1296.86,97.22
1491.48,1296.86,97.22
1491.47,1296.86,97.23
1491.43,1296.88,97.22
1491.42,1296.89,97.22
1491.42,1296.88,97.22
1491.42,1296.89,97.22
1491.41,1296.91,97.22
1491.41,1296.90,97.22
1491.47,1296.84,97.23
1491.45,1296.87,97.22
1491.45,1296.87,97.23
1491.47,1296.84,97.23
1491.48,1296.85,97.22
1491.49,1296.84,97.22
1491.47,1296.87,97.22
1491.46,1296.86,97.23
1491.34,1296.81,97.23
1491.35,1296.83,97.23
1491.36,1296.81,97.23
1491.37,1296.80,97.24
1491.38,1296.83,97.23
1491.37,1296.82,97.23
1491.38,1296.84,97.22
1491.37,1296.80,97.23
1491.39,1296.81,97.23
1491.36,1296.82,97.23
1491.36,1296.82,97.23
1491.38,1296.83,97.22
1491.40,1296.82,97.23
1491.38,1296.83,97.22
1491.38,1296.82,97.22
1491.38,1296.83,97.22
1491.37,1296.82,97.23
1491.40,1296.84,97.22
1491.40,1296.84,97.22
1491.39,1296.84,97.23
1491.38,1296.81,97.23
1491.38,1296.79,97.23
1491.39,1296.92,97.21
1491.39,1296.91,97.22
1491.41,1296.92,97.21
1491.41,1296.90,97.22
1491.40,1296.93,97.21
1491.39,1296.91,97.22
1491.39,1296.90,97.22
1491.39,1296.89,97.23
1491.39,1296.90,97.22
1491.39,1296.89,97.22
1491.39,1296.90,97.22
1491.39,1296.88,97.23
1491.37,1296.86,97.22
1491.38,1296.85,97.23
1491.45,1296.87,97.22
1491.45,1296.86,97.23
1491.44,1296.84,97.23
1491.45,1296.85,97.23
1491.41,1296.82,97.23
1491.41,1296.81,97.23
1491.36,1296.87,97.22
1491.31,1296.84,97.22
1491.31,1296.85,97.22
1491.31,1296.84,97.23
1491.30,1296.84,97.23
1491.33,1296.84,97.23
1491.33,1296.85,97.23
1491.32,1296.87,97.22
1491.32,1296.86,97.22
1491.37,1296.84,97.22
1491.39,1296.89,97.22
1491.38,1296.89,97.22
1491.40,1296.91,97.21
1491.38,1296.90,97.22
1491.40,1296.92,97.21
1491.39,1296.92,97.21
1491.38,1296.91,97.22
1491.39,1296.92,97.21
1491.44,1296.89,97.22
1491.41,1296.90,97.22
1491.43,1296.91,97.22
1491.44,1296.89,97.22
1491.49,1296.86,97.21
1491.49,1296.86,97.20
1491.48,1296.87,97.22
1491.45,1296.84,97.23
1491.44,1296.84,97.23
1491.36,1296.80,97.23
1491.35,1296.82,97.23
1491.31,1296.83,97.23
1491.32,1296.82,97.23
1491.32,1296.83,97.23
1491.33,1296.83,97.23
1491.33,1296.86,97.22
1491.33,1296.85,97.23
1491.34,1296.85,97.23
1491.35,1296.85,97.23
1491.46,1296.81,97.22
1491.44,1296.84,97.23
1491.45,1296.84,97.22
1491.46,1296.84,97.23
1491.42,1296.83,97.22
1491.45,1296.81,97.22
1491.47,1296.84,97.22
1491.48,1296.84,97.21
1491.47,1296.85,97.22
1491.47,1296.86,97.22
1491.41,1296.89,97.23
1491.38,1296.92,97.21
1491.39,1296.90,97.22
1491.41,1296.88,97.23
1491.42,1296.87,97.22
1491.39,1296.87,97.23
1491.41,1296.91,97.21
1491.44,1296.89,97.22
1491.34,1296.85,97.22
1491.32,1296.83,97.23
1491.39,1296.93,97.20
1491.39,1296.93,97.20
1491.39,1296.89,97.22
1491.40,1296.90,97.21
1491.39,1296.89,97.22
1491.38,1296.88,97.22
1491.39,1296.87,97.22
1491.39,1296.87,97.23
1491.35,1296.85,97.22
1491.35,1296.84,97.23
1491.30,1296.83,97.23
1491.30,1296.82,97.22
1491.31,1296.85,97.22
1491.31,1296.86,97.22
1491.34,1296.87,97.22
1491.33,1296.86,97.23
1491.36,1296.84,97.23
1491.36,1296.83,97.23
1491.35,1296.84,97.23
1491.34,1296.84,97.23
1491.34,1296.85,97.22
1491.33,1296.86,97.22
1491.40,1296.87,97.22
1491.39,1296.89,97.22
1491.39,1296.87,97.23
1491.43,1296.87,97.22
1491.42,1296.88,97.22
1491.47,1296.89,97.21
1491.48,1296.90,97.21
1491.46,1296.91,97.22
1491.46,1296.91,97.21
1491.44,1296.89,97.22
1491.45,1296.89,97.22
1491.44,1296.90,97.22
1491.46,1296.88,97.22
1491.47,1296.88,97.22
1491.46,1296.87,97.22
1491.33,1296.86,97.22
1491.35,1296.85,97.22
1491.32,1296.87,97.22
1491.33,1296.85,97.22
1491.31,1296.83,97.23
1491.31,1296.83,97.23
1491.32,1296.87,97.22
1491.38,1296.86,97.23
1491.37,1296.88,97.22
1491.38,1296.86,97.23
1491.37,1296.86,97.22
1491.36,1296.87,97.22
1491.37,1296.86,97.22
1491.34,1296.84,97.22
1491.39,1296.86,97.22
1491.38,1296.86,97.22
1491.38,1296.85,97.23
1491.38,1296.86,97.22
1491.38,1296.84,97.22
1491.37,1296.85,97.22
1491.35,1296.86,97.22
1491.35,1296.86,97.22
1491.35,1296.85,97.22
1491.43,1296.91,97.22
1491.43,1296.89,97.22
1491.41,1296.88,97.22
1491.41,1296.89,97.22
1491.45,1296.89,97.22
1491.46,1296.89,97.22
1491.46,1296.90,97.22
1491.47,1296.91,97.21
1491.44,1296.91,97.22
1491.46,1296.90,97.22
1491.46,1296.90,97.21
1491.44,1296.90,97.22
1491.42,1296.88,97.22
1491.43,1296.89,97.22
1491.43,1296.86,97.22
1491.42,1296.85,97.23
1491.42,1296.87,97.22
1491.43,1296.90,97.22
1491.43,1296.91,97.22
1491.43,1296.90,97.22
1491.43,1296.92,97.21
1491.43,1296.89,97.21
1491.43,1296.89,97.22
1491.43,1296.88,97.22
1491.39,1296.87,97.22
1491.40,1296.88,97.22
1491.40,1296.87,97.22
1491.42,1296.90,97.21
1491.40,1296.88,97.22
1491.41,1296.91,97.21
1491.41,1296.90,97.21
1491.47,1296.86,97.22
1491.47,1296.85,97.23
1491.48,1296.87,97.22
1491.47,1296.86,97.22
1491.43,1296.89,97.22
1491.46,1296.89,97.21
1491.47,1296.90,97.21
1491.46,1296.89,97.22
1491.48,1296.88,97.21
1491.47,1296.88,97.22
1491.46,1296.89,97.21
1491.44,1296.86,97.23
1491.46,1296.87,97.22
1491.46,1296.88,97.22
1491.43,1296.90,97.21
1491.44,1296.91,97.21
1491.37,1296.90,97.22
1491.38,1296.90,97.21
1491.46,1296.87,97.22
1491.46,1296.89,97.21
1491.46,1296.86,97.22
1491.46,1296.87,97.22
1491.34,1296.84,97.22
1491.41,1296.90,97.21
1491.39,1296.95,97.19
1491.98,1297.06,97.56
1491.04,1297.43,97.62
1491.19,1297.26,97.60
1491.44,1297.69,97.56
1491.19,1297.14,97.58
1491.21,1297.21,97.57
1491.35,1297.26,97.57
1491.19,1297.29,97.57
1491.40,1297.32,97.57
1491.40,1297.29,97.58
1491.18,1297.24,97.57
1491.23,1297.24,97.57
1491.17,1297.31,97.57
1491.19,1297.31,97.57
1491.11,1297.21,97.57
1491.44,1297.24,97.57
1491.25,1297.08,97.57
1491.25,1297.06,97.55
1491.15,1297.22,97.57
1491.12,1297.22,97.56
1491.09,1297.21,97.56
1491.05,1297.17,97.56
1491.09,1297.21,97.55
1491.13,1297.28,97.56
1491.11,1297.25,97.56
1491.15,1297.28,97.57
1491.04,1297.05,97.55
1491.03,1297.04,97.56
1491.57,1297.80,97.51
1491.32,1297.53,97.54
1491.93,1297.12,97.52
1491.24,1297.86,97.35
1491.63,1297.51,97.30
1491.60,1297.54,97.31
1491.52,1297.39,97.30
1491.25,1297.01,97.34
1491.24,1297.03,97.37
1491.57,1297.16,97.22
1491.55,1297.15,97.19
1491.95,1297.95,97.22
1491.96,1297.93,97.22
1491.31,1297.80,97.21
1491.31,1297.81,97.20
1491.31,1297.86,97.20
1491.31,1297.87,97.21
1491.32,1297.83,97.20
1491.31,1297.86,97.19
1491.38,1297.91,97.21
1491.39,1297.94,97.21
1491.41,1297.92,97.20
1491.32,1297.95,97.20
1491.32,1297.98,97.20
1491.50,1298.35,97.39
1491.47,1298.36,97.39
1491.11,1298.79,97.42
1491.13,1298.83,97.42
1491.11,1298.92,97.41
1491.08,1298.87,97.42
1491.45,1298.85,97.42
1491.45,1298.89,97.43
1491.29,1298.59,97.36
1491.30,1298.66,97.36
1491.14,1298.75,97.37
1491.70,1298.29,97.24
1491.71,1298.30,97.25
1491.95,1298.02,97.21
1491.98,1298.03,97.23
1491.94,1298.06,97.21
1491.95,1298.06,97.22
1491.54,1298.67,97.21
1491.54,1298.68,97.19
1491.59,1298.44,97.19
1491.62,1298.42,97.19
1491.49,1298.83,97.25
1491.44,1298.85,97.22
1491.58,1298.54,97.16
1491.57,1298.57,97.17
1491.67,1298.45,97.16
1491.61,1298.46,97.12
1491.01,1299.98,97.66
1491.05,1299.98,97.66
1491.69,1299.91,97.65
1491.70,1299.93,97.65
1491.83,1299.91,97.66
1491.83,1299.90,97.66
1491.29,1299.05,97.59
1491.02,1299.35,97.58
1491.63,1299.31,97.55
1491.28,1299.56,97.59
1491.28,1299.57,97.59
1491.82,1299.28,97.49
1491.46,1299.75,97.46
1491.44,1299.77,97.47
1491.45,1299.80,97.48
1491.93,1299.52,97.43
1491.90,1299.52,97.42
1491.80,1299.67,97.43
1491.80,1299.62,97.41
1491.46,1299.24,97.43
1491.45,1299.26,97.43
1491.60,1299.32,97.39
1491.59,1299.31,97.39
1491.97,1299.41,97.41
1491.26,1299.60,97.37
1491.80,1299.19,97.26
1491.79,1299.20,97.25
1491.46,1299.60,97.25
1491.45,1299.63,97.25
1491.07,1299.68,97.24
1491.04,1299.69,97.23
1491.25,1299.26,97.24
1491.23,1299.29,97.26
1491.24,1299.30,97.25
1491.23,1299.31,97.26
1491.15,1299.77,97.20
1491.14,1299.76,97.20
1492.27,1299.77,97.50
1492.04,1299.71,97.46
1492.04,1299.73,97.45
1492.03,1299.77,97.47
1492.81,1299.63,97.40
1492.03,1299.80,97.46
1492.05,1299.77,97.43
1492.43,1299.51,97.31
1492.44,1299.48,97.30
1492.51,1299.95,97.33
1492.48,1299.97,97.34
1492.42,1299.07,97.26
1492.31,1299.07,97.27
1492.31,1299.05,97.28
1492.42,1299.05,97.25
1492.16,1299.76,97.27
1492.86,1299.65,97.25
1492.88,1299.63,97.26
1492.92,1299.61,97.26
1492.91,1299.58,97.26
1492.56,1299.51,97.24
1492.57,1299.50,97.26
1492.39,1298.99,97.25
1492.40,1299.00,97.24
1492.59,1299.47,97.20
1492.58,1299.48,97.20
1492.57,1299.48,97.20
1492.56,1299.49,97.15
1492.53,1299.49,97.16
1492.54,1299.51,97.16
1492.56,1299.50,97.15
1492.22,1298.51,97.46
1492.20,1298.51,97.46
1492.02,1298.88,97.50
1492.04,1298.90,97.50
1492.03,1298.99,97.47
1492.06,1298.98,97.46
1492.05,1298.51,97.41
1492.05,1298.50,97.40
1492.44,1298.77,97.37
1492.24,1298.12,97.25
1492.25,1298.10,97.24
1492.29,1298.86,97.26
1492.28,1298.86,97.26
1492.28,1298.84,97.26
1492.26,1298.83,97.26
1492.34,1298.66,97.26
1492.34,1298.68,97.26
1492.29,1298.73,97.27
1492.31,1298.73,97.26
1492.54,1298.75,97.25
1492.52,1298.74,97.25
1492.31,1298.94,97.24
1492.31,1298.92,97.24
1492.48,1298.66,97.24
1492.24,1298.78,97.25
1492.26,1298.78,97.26
1492.46,1298.79,97.25
1492.45,1298.80,97.25
1492.28,1298.71,97.26
1492.26,1298.71,97.26
1492.33,1298.71,97.25
1492.32,1298.68,97.26
1492.33,1298.67,97.26
1492.34,1298.68,97.26
1492.34,1298.70,97.26
1492.29,1298.74,97.26
1492.28,1298.73,97.26
1492.27,1298.69,97.25
1492.29,1298.69,97.26
1492.28,1298.72,97.26
1492.29,1298.72,97.25
1492.39,1298.72,97.26
1492.40,1298.71,97.25
1492.33,1298.75,97.25
1492.31,1298.74,97.25
1492.31,1298.73,97.25
1492.30,1298.73,97.25
1492.35,1298.75,97.25
1492.34,1298.75,97.25
1492.29,1298.79,97.26
1492.28,1298.79,97.25
1492.30,1298.78,97.26
1492.31,1298.79,97.25
1492.28,1298.80,97.26
1492.31,1298.81,97.25
1492.31,1298.77,97.25
1492.32,1298.78,97.25
1492.29,1298.79,97.25
1492.30,1298.75,97.25
1492.31,1298.77,97.25
1492.29,1298.77,97.25
1492.29,1298.77,97.25
1492.27,1298.74,97.26
1492.29,1298.77,97.25
1492.29,1298.77,97.25
1492.29,1298.75,97.25
1492.29,1298.76,97.25
1492.28,1298.76,97.25
1492.28,1298.77,97.25
1492.31,1298.70,97.26
1492.31,1298.71,97.26
1492.28,1298.71,97.26
1492.27,1298.70,97.26
1492.28,1298.70,97.25
1492.27,1298.69,97.25
1492.29,1298.70,97.25
1492.28,1298.68,97.25
1492.33,1298.70,97.25
1492.33,1298.69,97.25
1492.33,1298.68,97.26
1492.36,1298.72,97.25
1492.37,1298.71,97.25
1492.31,1298.76,97.25
1492.32,1298.78,97.25
1492.28,1298.78,97.25
1492.29,1298.78,97.25
1492.29,1298.78,97.25
1492.31,1298.80,97.24
1492.26,1298.76,97.25
1492.26,1298.75,97.25
1492.36,1298.75,97.25
1492.36,1298.73,97.25
1492.36,1298.74,97.25
1492.26,1298.72,97.24
1492.27,1298.72,97.25
1492.34,1298.74,97.25
1492.34,1298.72,97.25
1492.35,1298.73,97.25
1492.36,1298.72,97.25
1492.37,1298.71,97.25
1492.31,1298.72,97.25
1492.32,1298.72,97.25
1492.22,1298.65,97.24
1492.22,1298.65,97.24
1492.21,1298.66,97.24
1492.23,1298.66,97.24
1492.29,1298.71,97.24
1492.29,1298.71,97.25
1492.29,1298.71,97.24
1492.28,1298.70,97.25
1492.30,1298.67,97.25
1492.29,1298.66,97.25
1492.29,1298.70,97.25
1492.29,1298.70,97.23
1492.30,1298.68,97.25
1492.30,1298.69,97.23
1492.30,1298.67,97.25
1492.30,1298.67,97.24
1492.22,1298.12,97.23
1492.23,1298.13,97.23
1492.44,1298.09,97.24
1492.25,1298.34,97.23
1492.43,1298.19,97.23
1492.54,1298.41,97.22
1492.54,1298.40,97.23
1492.30,1298.30,97.21
1492.29,1298.29,97.21
1492.34,1298.41,97.20
1492.36,1298.41,97.21
1492.51,1298.38,97.21
1492.50,1298.36,97.20
1492.44,1298.43,97.19
1492.42,1298.43,97.20
1492.30,1298.79,97.24
1492.31,1298.80,97.24
1492.32,1298.80,97.24
1492.31,1298.79,97.24
1492.30,1298.78,97.24
1492.30,1298.78,97.24
1492.30,1298.80,97.25
1492.30,1298.79,97.24
1492.30,1298.77,97.25
1492.32,1298.77,97.24
1492.31,1298.68,97.24
1492.31,1298.68,97.25
1492.07,1298.58,97.24
1492.06,1298.58,97.24
1492.50,1298.64,97.24
1492.49,1298.63,97.25
1492.39,1298.88,97.25
1492.39,1298.87,97.25
1492.37,1298.87,97.24
1492.38,1298.86,97.25
1492.33,1298.79,97.25
1492.33,1298.78,97.24
1492.31,1298.80,97.24
1492.32,1298.79,97.24
1492.31,1298.80,97.24
1492.31,1298.79,97.24
1492.31,1298.78,97.24
1492.31,1298.77,97.24
1492.38,1298.82,97.24
1492.39,1298.81,97.24
1492.30,1298.79,97.24
1492.31,1298.79,97.24
1492.11,1298.60,97.23
1492.11,1298.59,97.23
1492.32,1298.95,97.24
1492.33,1298.95,97.23
1492.35,1298.85,97.24
1492.41,1298.87,97.24
1492.42,1298.87,97.24
1492.44,1298.83,97.24
1492.44,1298.83,97.24
1492.48,1298.66,97.24
1492.49,1298.65,97.23
1492.32,1298.65,97.24
1492.33,1298.65,97.24
1492.40,1298.51,97.23
1492.42,1298.51,97.23
1492.33,1298.86,97.23
1492.46,1298.84,97.24
1492.46,1298.84,97.24
1492.27,1298.61,97.23
1492.56,1298.68,97.24
1492.54,1298.67,97.24
1492.26,1298.68,97.23
1492.24,1298.67,97.22
1492.35,1298.64,97.22
1492.36,1298.65,97.23
1492.38,1298.53,97.23
1492.35,1298.54,97.22
1492.41,1298.52,97.22
1492.42,1298.49,97.22
1492.32,1298.61,97.23
1492.34,1298.62,97.22
1492.31,1298.64,97.23
1492.32,1298.64,97.23
1492.28,1298.58,97.23
1492.27,1298.59,97.23
1492.26,1298.59,97.23
1492.25,1298.60,97.23
1492.22,1298.61,97.23
1492.23,1298.62,97.23
1492.38,1298.52,97.22
1492.55,1298.61,97.23
1492.34,1298.51,97.21
1492.35,1298.49,97.21
1492.32,1298.60,97.22
1492.33,1298.60,97.23
1492.30,1298.60,97.23
1492.29,1298.59,97.23
1492.18,1298.54,97.22
1492.02,1298.53,97.21
1492.04,1298.52,97.21
1492.07,1298.62,97.22
1492.09,1298.64,97.20
1492.28,1298.58,97.21
1492.30,1298.59,97.22
1492.53,1298.56,97.22
1492.52,1298.56,97.22
1492.23,1298.60,97.21
1492.22,1298.60,97.22
1492.15,1298.60,97.22
1492.51,1298.59,97.21
1492.21,1298.60,97.22
1492.22,1298.60,97.22
1492.31,1298.48,97.19
1492.31,1298.47,97.19
1492.42,1298.48,97.19
1492.43,1298.47,97.19
1492.43,1298.49,97.19
1492.35,1298.50,97.19
1492.46,1298.50,97.18
1492.41,1298.49,97.18
1492.41,1298.53,97.18
1492.39,1298.50,97.18
1492.39,1298.50,97.18
1492.35,1298.47,97.17
1492.21,1298.49,97.18
1492.27,1298.56,97.16
1492.27,1298.53,97.14
1492.26,1298.51,97.15
1492.47,1298.38,97.19
1492.49,1298.40,97.19
1492.27,1298.38,97.17
1492.28,1298.39,97.18
1492.27,1298.43,97.17
1492.27,1298.44,97.17
1492.40,1298.40,97.19
1492.39,1298.38,97.19
1492.45,1298.39,97.18
1492.39,1298.42,97.18
1492.40,1298.43,97.18
1492.39,1298.39,97.17
1492.38,1298.39,97.17
1492.40,1298.33,97.18
1492.40,1298.34,97.17
1492.43,1298.45,97.16
1492.45,1298.44,97.17
1492.43,1298.42,97.17
1492.50,1298.44,97.17
1492.49,1298.42,97.17
1492.38,1298.25,97.17
1492.38,1298.26,97.17
1492.25,1298.44,97.16
1492.25,1298.43,97.15
1492.24,1298.43,97.15
1492.25,1298.42,97.15
1492.27,1298.42,97.16
1492.25,1298.42,97.14
1492.24,1298.41,97.14
1492.43,1298.35,97.17
1492.43,1298.36,97.17
1492.42,1298.35,97.17
1492.48,1298.28,97.19
1492.46,1298.30,97.18
1492.35,1297.31,97.55
1492.24,1297.27,97.56
1492.20,1297.32,97.56
1492.02,1297.26,97.58
1492.04,1297.25,97.58
1492.50,1297.26,97.53
1492.51,1297.24,97.54
1492.54,1297.06,97.53
1492.52,1297.10,97.52
1492.44,1297.04,97.54
1492.46,1297.03,97.54
1492.40,1297.21,97.51
1492.36,1297.26,97.52
1492.32,1297.19,97.53
1492.34,1297.17,97.53
1492.35,1297.11,97.53
1492.39,1297.13,97.52
1492.38,1297.12,97.53
1492.39,1297.07,97.53
1492.39,1297.05,97.53
1492.50,1297.21,97.50
1492.51,1297.20,97.51
1492.50,1297.18,97.51
1492.50,1297.19,97.51
1492.53,1297.14,97.52
1492.53,1297.15,97.51
1492.51,1297.11,97.53
1492.48,1297.13,97.52
1492.55,1297.10,97.52
1492.49,1297.13,97.52
1492.48,1297.12,97.53
1492.49,1297.11,97.52
1492.51,1297.19,97.51
1492.54,1297.17,97.51
1492.53,1297.20,97.51
1492.54,1297.18,97.51
1492.52,1297.16,97.51
1492.53,1297.17,97.51
1492.53,1297.09,97.52
1492.53,1297.11,97.52
1492.57,1297.07,97.52
1492.56,1297.08,97.52
1492.53,1297.07,97.53
1492.55,1297.06,97.53
1492.52,1297.12,97.52
1492.53,1297.13,97.52
1492.30,1297.09,97.51
1492.27,1297.08,97.52
1492.33,1297.17,97.50
1492.30,1297.14,97.51
1492.33,1297.18,97.50
1492.24,1297.11,97.50
1492.21,1297.47,97.52
1492.17,1297.51,97.52
1492.18,1297.50,97.52
1492.14,1297.46,97.53
1492.15,1297.49,97.53
1492.34,1297.48,97.50
1492.36,1297.47,97.50
1492.31,1297.39,97.51
1492.22,1297.40,97.49
1492.23,1297.41,97.52
1492.56,1297.00,97.53
1492.46,1297.00,97.53
1492.41,1297.20,97.21
1492.40,1297.21,97.22
1492.42,1297.94,97.21
1492.40,1297.94,97.24
1492.36,1297.28,97.17
1492.36,1297.30,97.17
1492.12,1296.19,97.57
1492.16,1296.26,97.52
1492.18,1296.25,97.50
1492.57,1296.96,97.54
1492.30,1296.63,97.53
1492.40,1296.89,97.54
1492.26,1296.74,97.51
1492.26,1296.71,97.51
1492.42,1296.82,97.53
1492.15,1296.83,97.52
1492.41,1296.38,97.46
1492.46,1296.17,97.45
1492.17,1296.64,97.48
1492.21,1296.91,97.47
1492.29,1296.30,97.43
1492.30,1296.31,97.42
1492.26,1296.44,97.42
1492.25,1296.45,97.42
1492.36,1296.06,97.40
1492.21,1296.50,97.45
1492.10,1296.18,97.38
1492.11,1295.98,97.47
1492.14,1296.00,97.45
1492.08,1296.20,97.32
1492.00,1296.77,97.18
1492.01,1296.78,97.17
1492.11,1296.80,97.29
1492.34,1296.81,97.16
1492.38,1296.78,97.16
1492.37,1296.80,97.15
1492.23,1295.52,97.51
1492.22,1295.55,97.51
1492.39,1295.52,97.53
1492.41,1295.54,97.52
1492.50,1295.19,97.52
1492.48,1295.23,97.54
1492.14,1295.34,97.53
1492.11,1295.35,97.53
1492.20,1295.45,97.52
1492.23,1295.46,97.54
1492.03,1295.15,97.50
1492.57,1295.45,97.44
1492.39,1295.02,97.43
1492.48,1295.23,97.40
1492.47,1295.21,97.40
1492.48,1295.96,97.38
1492.33,1295.83,97.38
1492.18,1295.37,97.37
1492.13,1295.34,97.38
1492.20,1295.49,97.36
1492.28,1295.31,97.36
1492.13,1295.38,97.36
1492.13,1295.07,97.36
1492.11,1295.11,97.36
1492.12,1295.04,97.36
1492.09,1295.24,97.35
1492.13,1295.14,97.35
1492.07,1295.04,97.36
1492.48,1295.36,97.34
1492.24,1295.41,97.34
1492.13,1295.23,97.34
1492.22,1295.25,97.33
1492.19,1295.27,97.33
1492.20,1295.26,97.32
1492.07,1295.00,97.35
1492.46,1295.77,97.32
1492.46,1295.80,97.33
1492.13,1295.17,97.32
1492.15,1295.21,97.34
1492.36,1295.82,97.32
1492.36,1295.77,97.33
1492.42,1295.78,97.35
1492.44,1295.80,97.35
1492.00,1295.06,97.35
1491.98,1295.05,97.35
1492.00,1295.12,97.35
1492.01,1295.14,97.33
1492.51,1295.62,97.31
1492.55,1295.67,97.29
1492.52,1295.65,97.28
1492.54,1295.64,97.32
